location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-16 13:17:18 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 13:19:58 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-16 13:24:27 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 13:24:56 +0100;108;regular;""
Münsterplatz , Ulm;2020-03-16 13:29:56 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-16 13:34:13 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 13:34:56 +0100;133;regular;""
Münsterplatz , Ulm;2020-03-16 13:36:39 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 13:39:58 +0100;107;regular;""
Münsterplatz , Ulm;2020-03-16 13:43:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 13:44:55 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-16 13:48:51 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 13:49:58 +0100;98;regular;""
Münsterplatz , Ulm;2020-03-16 13:53:55 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 13:54:53 +0100;111;regular;""
Münsterplatz , Ulm;2020-03-16 13:58:37 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 13:59:57 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-16 14:04:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 14:04:58 +0100;90;regular;""
Münsterplatz , Ulm;2020-03-16 14:09:19 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 14:09:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-16 14:14:47 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 14:14:57 +0100;118;regular;""
Münsterplatz , Ulm;2020-03-16 14:18:24 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 14:19:58 +0100;74;regular;""
Münsterplatz , Ulm;2020-03-16 14:23:20 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 14:24:59 +0100;98;regular;""
Münsterplatz , Ulm;2020-03-16 14:27:49 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-16 14:29:54 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-16 14:32:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 14:34:58 +0100;95;regular;""
Münsterplatz , Ulm;2020-03-16 14:39:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 14:39:52 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 14:44:20 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 14:44:58 +0100;118;regular;""
Münsterplatz , Ulm;2020-03-16 14:49:33 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 14:49:59 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-16 14:54:44 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 14:54:54 +0100;110;regular;""
Münsterplatz , Ulm;2020-03-16 14:59:55 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 14:59:59 +0100;80;regular;""
Münsterplatz , Ulm;2020-03-16 15:02:08 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 15:04:57 +0100;110;regular;""
Münsterplatz , Ulm;2020-03-16 15:09:48 +0100;81;regular;""
Münsterplatz , Ulm;2020-03-16 15:14:56 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 15:14:57 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-16 15:18:17 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 15:19:51 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-16 15:24:17 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 15:24:57 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-16 15:29:49 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 15:29:50 +0100;99;regular;""
Münsterplatz , Ulm;2020-03-16 15:34:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 15:34:59 +0100;87;regular;""
Münsterplatz , Ulm;2020-03-16 15:37:23 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 15:39:59 +0100;108;regular;""
Münsterplatz , Ulm;2020-03-16 15:43:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 15:44:57 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-16 15:49:36 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 15:49:46 +0100;101;regular;""
Münsterplatz , Ulm;2020-03-16 15:53:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 15:54:56 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 15:56:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 15:59:58 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 16:04:28 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 16:04:53 +0100;111;regular;""
Münsterplatz , Ulm;2020-03-16 16:09:01 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 16:09:59 +0100;113;regular;""
Münsterplatz , Ulm;2020-03-16 16:14:01 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 16:14:59 +0100;134;regular;""
Münsterplatz , Ulm;2020-03-16 16:19:39 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-16 16:19:57 +0100;138;regular;""
Münsterplatz , Ulm;2020-03-16 16:24:00 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 16:24:56 +0100;127;regular;""
Münsterplatz , Ulm;2020-03-16 16:29:51 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-16 16:29:54 +0100;103;regular;""
Münsterplatz , Ulm;2020-03-16 16:33:51 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 16:34:48 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-16 16:39:27 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 16:39:50 +0100;100;regular;""
Münsterplatz , Ulm;2020-03-16 16:42:43 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 16:44:58 +0100;111;regular;""
Münsterplatz , Ulm;2020-03-16 16:46:18 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 16:49:54 +0100;105;regular;""
Münsterplatz , Ulm;2020-03-16 16:50:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 16:54:59 +0100;102;regular;""
Münsterplatz , Ulm;2020-03-16 16:57:00 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 16:59:59 +0100;128;regular;""
Münsterplatz , Ulm;2020-03-16 17:04:18 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 17:04:58 +0100;92;regular;""
Münsterplatz , Ulm;2020-03-16 17:09:44 +0100;127;regular;""
Münsterplatz , Ulm;2020-03-16 17:09:44 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 17:13:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 17:14:50 +0100;114;regular;""
Münsterplatz , Ulm;2020-03-16 17:18:45 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 17:19:58 +0100;96;regular;""
Münsterplatz , Ulm;2020-03-16 17:21:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 17:24:59 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 17:28:05 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 17:29:58 +0100;130;regular;""
Münsterplatz , Ulm;2020-03-16 17:32:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 17:34:50 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 17:39:58 +0100;79;regular;""
Münsterplatz , Ulm;2020-03-16 17:44:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 17:44:50 +0100;111;regular;""
Münsterplatz , Ulm;2020-03-16 17:49:08 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 17:49:56 +0100;112;regular;""
Münsterplatz , Ulm;2020-03-16 17:54:52 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 17:54:53 +0100;97;regular;""
Münsterplatz , Ulm;2020-03-16 17:59:57 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 17:59:59 +0100;106;regular;""
Münsterplatz , Ulm;2020-03-16 18:00:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 18:04:58 +0100;101;regular;""
Münsterplatz , Ulm;2020-03-16 18:09:16 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 18:09:48 +0100;102;regular;""
Münsterplatz , Ulm;2020-03-16 18:14:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 18:14:55 +0100;99;regular;""
Münsterplatz , Ulm;2020-03-16 18:18:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 18:19:52 +0100;84;regular;""
Münsterplatz , Ulm;2020-03-16 18:24:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 18:24:57 +0100;75;regular;""
Münsterplatz , Ulm;2020-03-16 18:29:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 18:29:58 +0100;107;regular;""
Münsterplatz , Ulm;2020-03-16 18:34:13 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 18:34:51 +0100;93;regular;""
Münsterplatz , Ulm;2020-03-16 18:39:56 +0100;92;regular;""
Münsterplatz , Ulm;2020-03-16 18:40:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 18:44:55 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-16 18:46:44 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 18:49:47 +0100;76;regular;""
Münsterplatz , Ulm;2020-03-16 18:54:58 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-16 18:59:57 +0100;68;regular;""
Münsterplatz , Ulm;2020-03-16 19:01:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 19:04:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-16 19:09:47 +0100;63;regular;""
Münsterplatz , Ulm;2020-03-16 19:14:58 +0100;49;regular;""
Münsterplatz , Ulm;2020-03-16 19:17:29 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 19:19:59 +0100;56;regular;""
Münsterplatz , Ulm;2020-03-16 19:22:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 19:24:47 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-16 19:29:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 19:29:45 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-16 19:34:53 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 19:34:55 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-16 19:39:57 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 19:39:57 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-16 19:44:18 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 19:44:59 +0100;51;regular;""
Münsterplatz , Ulm;2020-03-16 19:48:18 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 19:49:37 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-16 19:52:30 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 19:54:54 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-16 19:57:17 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 19:59:57 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-16 20:01:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 20:04:58 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-16 20:09:54 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-16 20:14:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 20:14:53 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-16 20:19:45 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-16 20:24:48 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-16 20:29:19 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-16 20:34:35 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-16 20:35:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 20:39:46 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-16 20:44:30 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-16 20:49:43 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-16 20:54:57 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-16 20:58:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 20:59:49 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-16 21:04:43 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-16 21:07:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 21:14:29 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-16 21:18:39 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-16 21:22:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 21:28:16 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 21:34:25 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-16 21:36:17 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 21:44:46 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-16 21:45:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 21:52:18 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 21:59:49 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 22:03:45 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 22:09:43 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-16 22:13:22 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-16 22:15:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-16 22:23:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 22:25:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 22:27:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 22:33:27 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 22:48:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 22:53:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 22:58:51 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-16 23:01:02 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 23:09:47 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 23:17:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 23:20:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 23:23:39 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-16 23:29:47 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 23:33:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-16 23:54:04 +0100;3;regular;""
