location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-03-23 07:24:42 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-23 07:29:59 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-23 07:34:25 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 07:39:20 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-23 07:42:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 07:44:41 +0100;7;regular;""
Münsterplatz , Ulm;2020-03-23 07:48:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 07:49:55 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 07:54:47 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-23 07:59:27 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 08:00:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:04:44 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-23 08:05:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:09:56 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-23 08:13:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:14:55 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 08:19:53 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-23 08:24:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:24:59 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 08:29:39 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-23 08:33:50 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:34:57 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-23 08:35:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:39:59 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-23 08:44:52 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 08:47:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:49:37 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-23 08:54:47 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 08:58:11 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 08:59:47 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-23 09:02:53 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-23 09:04:51 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-23 09:09:27 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-23 09:14:28 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-23 09:19:52 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 09:21:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 09:24:45 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-23 09:27:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 09:29:29 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-23 09:34:14 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 09:34:48 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 09:39:51 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 09:49:47 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-23 09:54:34 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-23 09:59:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 09:59:55 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 10:04:33 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-23 10:09:30 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 10:09:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 10:14:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 10:14:59 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 10:18:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 10:19:49 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-23 10:24:21 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 10:24:58 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 10:29:57 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-23 10:29:57 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 10:34:54 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 10:38:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 10:39:58 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 10:44:25 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 10:49:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 10:49:58 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-23 10:53:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 10:54:48 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-23 10:59:53 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-23 11:02:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 11:04:48 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-23 11:09:51 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 11:13:32 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 11:14:51 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 11:16:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 11:19:30 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 11:23:03 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 11:24:56 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 11:29:53 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 11:30:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 11:34:48 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 11:36:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 11:39:47 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 11:44:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 11:44:56 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-23 11:49:54 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 11:54:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 11:54:56 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-23 11:59:57 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-23 12:04:55 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-23 12:07:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 12:09:59 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-23 12:14:20 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-23 12:19:38 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-23 12:23:21 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 12:24:58 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-23 12:34:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 12:34:56 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-23 12:38:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 12:39:56 +0100;54;regular;""
Münsterplatz , Ulm;2020-03-23 12:42:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 12:44:59 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-23 12:45:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 12:49:46 +0100;43;regular;""
Münsterplatz , Ulm;2020-03-23 12:52:20 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 12:54:53 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-23 12:56:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 12:59:52 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-23 13:03:38 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 13:04:47 +0100;45;regular;""
Münsterplatz , Ulm;2020-03-23 13:09:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 13:09:54 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 13:10:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 13:14:32 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-23 13:18:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 13:19:43 +0100;48;regular;""
Münsterplatz , Ulm;2020-03-23 13:24:52 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-23 13:29:41 +0100;21;regular;""
Münsterplatz , Ulm;2020-03-23 13:34:59 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 13:38:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 13:39:51 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 13:44:58 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 13:49:49 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 13:54:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 13:54:27 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 14:09:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 14:09:59 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-23 14:14:34 +0100;36;regular;""
Münsterplatz , Ulm;2020-03-23 14:17:23 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 14:19:50 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-23 14:24:45 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-23 14:29:53 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-23 14:34:43 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 14:34:52 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-23 14:39:52 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 14:39:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 14:41:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 14:44:48 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 14:49:55 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-23 14:52:03 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-23 14:54:56 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 14:59:50 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-23 15:00:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 15:04:59 +0100;44;regular;""
Münsterplatz , Ulm;2020-03-23 15:06:05 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 15:09:57 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-23 15:14:59 +0100;55;regular;""
Münsterplatz , Ulm;2020-03-23 15:14:59 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-23 15:17:42 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 15:19:53 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 15:24:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 15:24:48 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 15:27:16 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 15:29:55 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-23 15:31:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 15:34:56 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-23 15:36:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 15:39:51 +0100;50;regular;""
Münsterplatz , Ulm;2020-03-23 15:44:36 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 15:48:04 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 15:49:58 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-23 15:54:13 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-23 15:59:19 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-23 16:04:54 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 16:07:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 16:09:35 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-23 16:10:54 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 16:14:53 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-23 16:19:48 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-23 16:19:49 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-23 16:24:28 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 16:24:59 +0100;31;regular;""
Münsterplatz , Ulm;2020-03-23 16:29:41 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 16:34:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 16:34:40 +0100;34;regular;""
Münsterplatz , Ulm;2020-03-23 16:39:39 +0100;42;regular;""
Münsterplatz , Ulm;2020-03-23 16:40:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 16:44:30 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-23 16:47:30 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 16:49:53 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-23 16:54:49 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-23 16:59:56 +0100;33;regular;""
Münsterplatz , Ulm;2020-03-23 17:03:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 17:04:53 +0100;40;regular;""
Münsterplatz , Ulm;2020-03-23 17:09:51 +0100;32;regular;""
Münsterplatz , Ulm;2020-03-23 17:14:47 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 17:19:55 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 17:20:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 17:24:55 +0100;59;regular;""
Münsterplatz , Ulm;2020-03-23 17:28:05 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 17:29:55 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-23 17:34:50 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-23 17:34:51 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 17:36:31 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 17:39:50 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-23 17:44:56 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-23 17:45:55 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 17:49:46 +0100;41;regular;""
Münsterplatz , Ulm;2020-03-23 17:50:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 17:54:57 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-23 17:59:55 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 18:04:58 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 18:09:51 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-23 18:14:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 18:14:54 +0100;35;regular;""
Münsterplatz , Ulm;2020-03-23 18:19:56 +0100;23;regular;""
Münsterplatz , Ulm;2020-03-23 18:24:51 +0100;38;regular;""
Münsterplatz , Ulm;2020-03-23 18:29:51 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-23 18:34:58 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-23 18:39:43 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-23 18:43:05 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 18:44:58 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-23 18:49:30 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 18:54:31 +0100;19;regular;""
Münsterplatz , Ulm;2020-03-23 18:58:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 18:59:13 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 19:04:33 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-23 19:09:52 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-23 19:14:56 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-23 19:14:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 19:19:33 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 19:24:51 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-23 19:29:08 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 19:33:29 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-23 19:39:44 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-23 19:44:54 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-23 19:49:36 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-23 19:54:56 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-23 19:59:15 +0100;8;regular;""
Münsterplatz , Ulm;2020-03-23 20:04:56 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-23 20:13:14 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 20:17:40 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-23 20:22:07 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-23 20:29:26 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-23 20:31:54 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 20:38:25 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 20:42:24 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 20:48:18 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-23 20:52:58 +0100;5;regular;""
Münsterplatz , Ulm;2020-03-23 20:58:59 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 21:03:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 21:08:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 21:11:48 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 21:31:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 21:35:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 21:40:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 21:44:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-23 21:59:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 22:11:42 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 22:18:32 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 22:24:53 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-23 22:32:58 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-23 22:59:38 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-23 23:10:36 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 23:15:09 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 23:42:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-23 23:51:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 00:06:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 00:35:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 01:36:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 03:35:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 04:00:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 04:12:30 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 04:19:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 04:20:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 04:31:33 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 04:31:35 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-24 04:37:49 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 05:02:14 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 05:24:11 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-24 05:26:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 05:33:03 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 05:40:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 05:45:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 05:52:12 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-24 06:03:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 06:06:05 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 06:13:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 06:19:25 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-24 06:23:27 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-24 06:28:57 +0100;4;regular;""
Münsterplatz , Ulm;2020-03-24 06:32:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 06:32:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 06:36:56 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 06:44:21 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-24 06:49:20 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 06:53:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 06:58:52 +0100;11;regular;""
Münsterplatz , Ulm;2020-03-24 07:03:53 +0100;6;regular;""
Münsterplatz , Ulm;2020-03-24 07:09:39 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-24 07:11:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 07:14:39 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-24 07:18:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 07:18:50 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 07:23:29 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-24 07:29:52 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-24 07:34:46 +0100;9;regular;""
Münsterplatz , Ulm;2020-03-24 07:39:40 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-24 07:44:47 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-24 07:48:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 07:49:23 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 07:54:48 +0100;20;regular;""
Münsterplatz , Ulm;2020-03-24 07:56:41 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-24 07:59:52 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-24 08:04:51 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-24 08:08:48 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-24 08:14:59 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-24 08:19:06 +0100;14;regular;""
Münsterplatz , Ulm;2020-03-24 08:24:59 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 08:25:19 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 08:29:25 +0100;17;regular;""
Münsterplatz , Ulm;2020-03-24 08:34:37 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-24 08:34:50 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-24 08:39:48 +0100;12;regular;""
Münsterplatz , Ulm;2020-03-24 08:44:46 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 08:49:57 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-24 08:54:56 +0100;13;regular;""
Münsterplatz , Ulm;2020-03-24 08:56:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 08:59:26 +0100;10;regular;""
Münsterplatz , Ulm;2020-03-24 09:04:48 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-24 09:09:10 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-24 09:11:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 09:14:54 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-24 09:19:37 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-24 09:21:20 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 09:24:39 +0100;26;regular;""
Münsterplatz , Ulm;2020-03-24 09:29:49 +0100;27;regular;""
Münsterplatz , Ulm;2020-03-24 09:34:33 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-24 09:37:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 09:39:53 +0100;16;regular;""
Münsterplatz , Ulm;2020-03-24 09:44:48 +0100;25;regular;""
Münsterplatz , Ulm;2020-03-24 09:49:50 +0100;15;regular;""
Münsterplatz , Ulm;2020-03-24 09:50:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 09:54:33 +0100;18;regular;""
Münsterplatz , Ulm;2020-03-24 09:57:40 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 09:59:58 +0100;37;regular;""
Münsterplatz , Ulm;2020-03-24 10:09:58 +0100;30;regular;""
Münsterplatz , Ulm;2020-03-24 10:14:52 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-24 10:19:41 +0100;22;regular;""
Münsterplatz , Ulm;2020-03-24 10:24:37 +0100;24;regular;""
Münsterplatz , Ulm;2020-03-24 10:29:37 +0100;2;regular;""
Münsterplatz , Ulm;2020-03-24 10:29:57 +0100;46;regular;""
Münsterplatz , Ulm;2020-03-24 10:34:05 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-24 10:34:45 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-24 10:39:58 +0100;29;regular;""
Münsterplatz , Ulm;2020-03-24 10:44:23 +0100;3;regular;""
Münsterplatz , Ulm;2020-03-24 10:44:27 +0100;39;regular;""
Münsterplatz , Ulm;2020-03-24 10:45:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-03-24 10:49:44 +0100;28;regular;""
Münsterplatz , Ulm;2020-03-24 10:53:21 +0100;3;regular;""
