location;time_of_measurement;counted_pedestrians;type;incidents
Münsterplatz , Ulm;2020-02-17 09:49:13 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 09:49:49 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-17 09:54:53 +0100;104;regular;""
Münsterplatz , Ulm;2020-02-17 09:54:53 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 09:59:16 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 09:59:53 +0100;64;regular;""
Münsterplatz , Ulm;2020-02-17 10:04:34 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 10:04:56 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-17 10:06:31 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 10:09:57 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-17 10:14:11 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 10:14:57 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-17 10:19:10 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 10:19:31 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-17 10:24:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 10:24:54 +0100;106;regular;""
Münsterplatz , Ulm;2020-02-17 10:29:50 +0100;83;regular;""
Münsterplatz , Ulm;2020-02-17 10:34:30 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 10:34:53 +0100;74;regular;""
Münsterplatz , Ulm;2020-02-17 10:39:48 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 10:39:59 +0100;91;regular;""
Münsterplatz , Ulm;2020-02-17 10:44:49 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 10:44:59 +0100;86;regular;""
Münsterplatz , Ulm;2020-02-17 10:49:48 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-17 10:49:56 +0100;135;regular;""
Münsterplatz , Ulm;2020-02-17 10:54:52 +0100;102;regular;""
Münsterplatz , Ulm;2020-02-17 10:58:30 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 10:59:59 +0100;80;regular;""
Münsterplatz , Ulm;2020-02-17 11:04:26 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 11:04:59 +0100;85;regular;""
Münsterplatz , Ulm;2020-02-17 11:09:43 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-17 11:09:55 +0100;93;regular;""
Münsterplatz , Ulm;2020-02-17 11:14:11 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 11:14:59 +0100;77;regular;""
Münsterplatz , Ulm;2020-02-17 11:19:58 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 11:19:59 +0100;84;regular;""
Münsterplatz , Ulm;2020-02-17 11:23:57 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 11:24:57 +0100;119;regular;""
Münsterplatz , Ulm;2020-02-17 11:29:36 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 11:29:59 +0100;122;regular;""
Münsterplatz , Ulm;2020-02-17 11:34:48 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 11:34:51 +0100;91;regular;""
Münsterplatz , Ulm;2020-02-17 11:39:56 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 11:39:59 +0100;106;regular;""
Münsterplatz , Ulm;2020-02-17 11:44:51 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 11:44:59 +0100;96;regular;""
Münsterplatz , Ulm;2020-02-17 11:48:55 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 11:49:57 +0100;110;regular;""
Münsterplatz , Ulm;2020-02-17 11:51:48 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 11:54:55 +0100;98;regular;""
Münsterplatz , Ulm;2020-02-17 11:59:57 +0100;81;regular;""
Münsterplatz , Ulm;2020-02-17 12:04:37 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 12:04:40 +0100;97;regular;""
Münsterplatz , Ulm;2020-02-17 12:08:28 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 12:09:59 +0100;117;regular;""
Münsterplatz , Ulm;2020-02-17 12:12:52 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 12:14:59 +0100;121;regular;""
Münsterplatz , Ulm;2020-02-17 12:17:51 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 12:19:55 +0100;140;regular;""
Münsterplatz , Ulm;2020-02-17 12:24:37 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 12:24:58 +0100;128;regular;""
Münsterplatz , Ulm;2020-02-17 12:26:29 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 12:29:57 +0100;133;regular;""
Münsterplatz , Ulm;2020-02-17 12:34:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 12:34:56 +0100;100;regular;""
Münsterplatz , Ulm;2020-02-17 12:39:18 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 12:39:47 +0100;98;regular;""
Münsterplatz , Ulm;2020-02-17 12:41:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 12:44:58 +0100;85;regular;""
Münsterplatz , Ulm;2020-02-17 12:49:53 +0100;79;regular;""
Münsterplatz , Ulm;2020-02-17 12:54:07 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 12:54:54 +0100;73;regular;""
Münsterplatz , Ulm;2020-02-17 12:59:45 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 12:59:54 +0100;113;regular;""
Münsterplatz , Ulm;2020-02-17 13:03:32 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 13:04:59 +0100;147;regular;""
Münsterplatz , Ulm;2020-02-17 13:07:32 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 13:09:51 +0100;108;regular;""
Münsterplatz , Ulm;2020-02-17 13:14:48 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 13:14:57 +0100;107;regular;""
Münsterplatz , Ulm;2020-02-17 13:19:45 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-17 13:19:56 +0100;128;regular;""
Münsterplatz , Ulm;2020-02-17 13:22:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 13:24:58 +0100;119;regular;""
Münsterplatz , Ulm;2020-02-17 13:28:39 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 13:29:58 +0100;105;regular;""
Münsterplatz , Ulm;2020-02-17 13:34:55 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-17 13:36:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 13:39:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-17 13:44:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 13:44:57 +0100;76;regular;""
Münsterplatz , Ulm;2020-02-17 13:49:30 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 13:49:49 +0100;58;regular;""
Münsterplatz , Ulm;2020-02-17 13:52:31 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 13:54:53 +0100;82;regular;""
Münsterplatz , Ulm;2020-02-17 13:58:12 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 13:59:53 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-17 14:03:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 14:04:57 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-17 14:09:54 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-17 14:14:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 14:14:51 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-17 14:17:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 14:19:54 +0100;52;regular;""
Münsterplatz , Ulm;2020-02-17 14:23:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 14:24:51 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-17 14:27:53 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 14:29:49 +0100;50;regular;""
Münsterplatz , Ulm;2020-02-17 14:30:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 14:34:46 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-17 14:39:35 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-17 14:44:43 +0100;36;regular;""
Münsterplatz , Ulm;2020-02-17 14:48:52 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 14:49:59 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-17 14:54:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 14:54:50 +0100;48;regular;""
Münsterplatz , Ulm;2020-02-17 14:59:51 +0100;36;regular;""
Münsterplatz , Ulm;2020-02-17 15:04:55 +0100;43;regular;""
Münsterplatz , Ulm;2020-02-17 15:09:56 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-17 15:14:54 +0100;30;regular;""
Münsterplatz , Ulm;2020-02-17 15:19:59 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-17 15:24:59 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-17 15:26:52 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 15:29:57 +0100;61;regular;""
Münsterplatz , Ulm;2020-02-17 15:30:26 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 15:34:59 +0100;57;regular;""
Münsterplatz , Ulm;2020-02-17 15:35:26 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 15:39:55 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-17 15:42:47 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 15:44:45 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-17 15:45:41 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 15:49:58 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-17 15:53:52 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 15:54:59 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-17 15:59:55 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-17 16:04:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 16:04:59 +0100;66;regular;""
Münsterplatz , Ulm;2020-02-17 16:09:59 +0100;56;regular;""
Münsterplatz , Ulm;2020-02-17 16:12:40 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 16:14:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-17 16:18:01 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 16:19:51 +0100;46;regular;""
Münsterplatz , Ulm;2020-02-17 16:24:57 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-17 16:29:18 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 16:29:58 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-17 16:34:34 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 16:34:50 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-17 16:39:45 +0100;56;regular;""
Münsterplatz , Ulm;2020-02-17 16:44:59 +0100;68;regular;""
Münsterplatz , Ulm;2020-02-17 16:49:02 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 16:49:53 +0100;77;regular;""
Münsterplatz , Ulm;2020-02-17 16:51:43 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 16:54:52 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-17 16:57:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 16:59:59 +0100;58;regular;""
Münsterplatz , Ulm;2020-02-17 17:02:56 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 17:04:59 +0100;70;regular;""
Münsterplatz , Ulm;2020-02-17 17:09:59 +0100;75;regular;""
Münsterplatz , Ulm;2020-02-17 17:14:24 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 17:14:46 +0100;60;regular;""
Münsterplatz , Ulm;2020-02-17 17:16:21 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 17:19:59 +0100;72;regular;""
Münsterplatz , Ulm;2020-02-17 17:24:14 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 17:24:58 +0100;79;regular;""
Münsterplatz , Ulm;2020-02-17 17:29:09 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 17:29:50 +0100;67;regular;""
Münsterplatz , Ulm;2020-02-17 17:34:20 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 17:34:43 +0100;67;regular;""
Münsterplatz , Ulm;2020-02-17 17:39:58 +0100;69;regular;""
Münsterplatz , Ulm;2020-02-17 17:43:00 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 17:44:58 +0100;89;regular;""
Münsterplatz , Ulm;2020-02-17 17:48:33 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 17:49:46 +0100;72;regular;""
Münsterplatz , Ulm;2020-02-17 17:51:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 17:54:47 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-17 17:56:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 17:59:57 +0100;87;regular;""
Münsterplatz , Ulm;2020-02-17 18:04:21 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 18:04:56 +0100;88;regular;""
Münsterplatz , Ulm;2020-02-17 18:05:25 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:09:55 +0100;85;regular;""
Münsterplatz , Ulm;2020-02-17 18:14:59 +0100;54;regular;""
Münsterplatz , Ulm;2020-02-17 18:17:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:19:58 +0100;65;regular;""
Münsterplatz , Ulm;2020-02-17 18:24:46 +0100;53;regular;""
Münsterplatz , Ulm;2020-02-17 18:24:46 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 18:29:58 +0100;45;regular;""
Münsterplatz , Ulm;2020-02-17 18:29:58 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 18:33:57 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:34:32 +0100;57;regular;""
Münsterplatz , Ulm;2020-02-17 18:38:46 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:39:57 +0100;55;regular;""
Münsterplatz , Ulm;2020-02-17 18:44:48 +0100;31;regular;""
Münsterplatz , Ulm;2020-02-17 18:44:59 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:45:45 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 18:49:49 +0100;47;regular;""
Münsterplatz , Ulm;2020-02-17 18:54:54 +0100;41;regular;""
Münsterplatz , Ulm;2020-02-17 18:59:40 +0100;42;regular;""
Münsterplatz , Ulm;2020-02-17 18:59:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 19:04:16 +0100;28;regular;""
Münsterplatz , Ulm;2020-02-17 19:06:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 19:09:54 +0100;35;regular;""
Münsterplatz , Ulm;2020-02-17 19:14:08 +0100;35;regular;""
Münsterplatz , Ulm;2020-02-17 19:19:51 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-17 19:24:51 +0100;18;regular;""
Münsterplatz , Ulm;2020-02-17 19:29:23 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-17 19:34:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 19:34:53 +0100;40;regular;""
Münsterplatz , Ulm;2020-02-17 19:39:21 +0100;19;regular;""
Münsterplatz , Ulm;2020-02-17 19:43:08 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 19:44:13 +0100;21;regular;""
Münsterplatz , Ulm;2020-02-17 19:49:43 +0100;26;regular;""
Münsterplatz , Ulm;2020-02-17 19:53:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 19:54:57 +0100;20;regular;""
Münsterplatz , Ulm;2020-02-17 19:56:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 19:59:55 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-17 20:04:50 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-17 20:09:54 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 20:09:56 +0100;38;regular;""
Münsterplatz , Ulm;2020-02-17 20:14:54 +0100;33;regular;""
Münsterplatz , Ulm;2020-02-17 20:19:45 +0100;37;regular;""
Münsterplatz , Ulm;2020-02-17 20:24:46 +0100;29;regular;""
Münsterplatz , Ulm;2020-02-17 20:29:50 +0100;23;regular;""
Münsterplatz , Ulm;2020-02-17 20:34:52 +0100;32;regular;""
Münsterplatz , Ulm;2020-02-17 20:39:28 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-17 20:44:17 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 20:49:05 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-17 20:54:42 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-17 20:59:23 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-17 21:04:44 +0100;16;regular;""
Münsterplatz , Ulm;2020-02-17 21:09:18 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-17 21:14:38 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-17 21:19:22 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-17 21:24:05 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-17 21:29:35 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 21:34:55 +0100;12;regular;""
Münsterplatz , Ulm;2020-02-17 21:39:32 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-17 21:42:13 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 21:43:28 +0100;11;regular;""
Münsterplatz , Ulm;2020-02-17 21:49:35 +0100;17;regular;""
Münsterplatz , Ulm;2020-02-17 21:54:42 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-17 21:59:55 +0100;15;regular;""
Münsterplatz , Ulm;2020-02-17 22:04:06 +0100;9;regular;""
Münsterplatz , Ulm;2020-02-17 22:04:06 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 22:09:49 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 22:09:49 +0100;10;regular;""
Münsterplatz , Ulm;2020-02-17 22:14:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 22:17:35 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 22:24:58 +0100;7;regular;""
Münsterplatz , Ulm;2020-02-17 22:28:48 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-17 22:34:06 +0100;6;regular;""
Münsterplatz , Ulm;2020-02-17 22:39:31 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 22:44:04 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 22:49:55 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 22:53:43 +0100;13;regular;""
Münsterplatz , Ulm;2020-02-17 22:55:41 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 23:04:47 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 23:08:06 +0100;4;regular;""
Münsterplatz , Ulm;2020-02-17 23:13:07 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-17 23:19:50 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 23:23:53 +0100;8;regular;""
Münsterplatz , Ulm;2020-02-17 23:27:58 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 23:35:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 23:47:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-17 23:53:40 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-17 23:57:22 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 00:03:14 +0100;5;regular;""
Münsterplatz , Ulm;2020-02-18 00:08:02 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 00:17:35 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 00:24:10 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 00:47:07 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 00:51:59 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 01:09:23 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 01:24:59 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 01:41:44 +0100;3;regular;""
Münsterplatz , Ulm;2020-02-18 01:48:04 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:01:24 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:01:25 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 02:07:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:16:22 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:27:37 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:42:17 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 02:48:38 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 02:52:59 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 02:57:05 +0100;2;regular;""
Münsterplatz , Ulm;2020-02-18 03:04:01 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 03:05:27 +0100;1;regular;""
Münsterplatz , Ulm;2020-02-18 03:11:14 +0100;3;regular;""
